火曜日,火曜日[かようび],かようび,Tuesday,[sound:2b7cb63510a69c406d24e1460af05b92.mp3],Noun,,<b>火曜日</b>に会議があります。,<b> 火曜日[かようび]</b>に 会議[かいぎ]があります。,<b>かようび</b> に かいぎ が あります,There's a meeting on Tuesday.,<b>（　）</b>に 会議[かいぎ]があります。,[sound:26cf949c7cac128b2ad64f978d01dc69.mp3],"<img src=""83f710a268aebc5fd297c1ddfd3b5b7a.jpg"" />",Core 2000 Step 02 - 090,290,55,252,
水曜日,水曜日[すいようび],すいようび,Wednesday,[sound:d319998cd10340e81b43417b74f2ee29.mp3],Noun,,<b>水曜日</b>はバイトがあります。,<b> 水曜日[すいようび]</b>はバイトがあります。,<b>すいようび</b> は ばいと が あります,I have a part-time job on Wednesdays.,<b>（　）</b>はバイトがあります。,[sound:83a0e58d27c06208035abfda39ab1fec.mp3],"<img src=""c5be6b9b4889164a74b49896791f2e56.jpg"" />",Core 2000 Step 02 - 093,293,56,6,
週,週[しゅう],しゅう,week,[sound:ba3b286f73c86a1c30bc65ee4af5c9e4.mp3],Noun,,その次の<b>週</b>は空いてますか。,その 次[つぎ]の<b> 週[しゅう]</b>は 空[あ]いてますか。,その つぎ の <b>しゅう</b> は あいてます か,Are you free the following week?,その 次[つぎ]の<b>（　）</b>は 空[あ]いてますか。,[sound:15a93f1ba335d922862326e1e0627e2b.mp3],"<img src=""8fc34bf1ddc0b1253f88de2c7ea982b5.jpg"" />",Core 2000 Step 01 - 167,167,57,150,
年,年[とし],とし,"year, age",[sound:48e1370295bed38751178bf28172842a.mp3],Noun,,新しい<b>年</b>が始まりました。,新[あたら]しい<b> 年[とし]</b>が 始[はじ]まりました。,あたらしい <b>とし</b> が はじまりました,A new year has started.,新[あたら]しい<b>（　）</b>が 始[はじ]まりました。,[sound:3ecdf1fb2d2afb03c727074cda88632d.mp3],"<img src=""e22e6f283e6e25ef233dd85ae6979399.jpg"" />",Core 2000 Step 01 - 143,143,58,159,
分かる,分[わ]かる,わかる,understand,[sound:12175486f45acc5740ce3d8a6a36a11e.mp3],Verb,,質問の意味は<b>分かりました</b>か。,質問[しつもん]の 意味[いみ]は<b> 分[わ]かりました</b>か。,しつもん の いみ は <b>わかりました</b> か,Did you understand the meaning of the question?,質問[しつもん]の 意味[いみ]は<b>（　）</b>か。,[sound:f3d10ddbf50891395fa3ace3e57ce37b.mp3],"<img src=""912ef705fd8e081e6a65308c58b31a54.jpg"" />",Core 2000 Step 01 - 082,82,59,270,
そう,そう,そう,in that way,[sound:940eaf4e9c1ab2ba3aac6ba470a8ef55.mp3],Adverb,,私も<b>そう</b>思います。,私[わたし]も<b>そう</b> 思[おも]います。,わたし も <b>そう</b> おもいます,That's what I think too.,私[わたし]も<b>（　）</b> 思[おも]います。,[sound:89071a3b2261599044d3c086fb9a1dce.mp3],"<img src=""f7ca9bae2a0063ddb46f39caa6be08e3.jpg"" />",Core 2000 Step 01 - 036,36,60,103,
何,何[なに],なに,"what, which",[sound:7c8728fb710c430ad6fbb1983a18ddcc.mp3],Noun,,夕食には<b>何</b>を食べたいですか。,夕食[ゆうしょく]には<b> 何[なに]</b>を 食[た]べたいですか。,ゆうしょく に は <b>なに</b> を たべたい です か,What would you like for supper?,夕食[ゆうしょく]には<b>（　）</b>を 食[た]べたいですか。,[sound:aba3d6e76c8b694c97d61a9af15db815.mp3],"<img src=""fbb22a7feee0a5e36ebb8e5616708531.jpg"" />",Core 2000 Step 02 - 168,368,61,50,
先,先[さき],さき,"ahead, first",[sound:7943c7cd3e0e297df81b7bed1dd590c1.mp3],Noun,,お<b>先</b>にどうぞ。,お<b> 先[さき]</b>にどうぞ。,お<b>さき</b>に どうぞ,Please go ahead.,お<b>（　）</b>にどうぞ。,[sound:7bd68a0469698a101c6e78b9bdc1e1be.mp3],"<img src=""3070dc0d9931e962e57c8b84819f3305.jpg"" />",Core 2000 Step 02 - 151,351,62,8,
今年,今年[ことし],ことし,this year,[sound:292885dfee72dde2f43e0bf57c59d4c6.mp3],Noun,,<b>今年</b>はイタリアに旅行したい。,<b> 今年[ことし]</b>はイタリアに 旅行[りょこう]したい。,<b>ことし</b> は いたりあ に りょこう したい,I want to travel to Italy this year.,<b>（　）</b>はイタリアに 旅行[りょこう]したい。,[sound:045a3633eedd79722ef106a583b37f6d.mp3],"<img src=""83706f96a283ca2b07612df6725b9334.jpg"" />",Core 2000 Step 01 - 019,19,63,180,
今,今[いま],いま,now,[sound:b1bac99f71951be325093ff9ef5902dc.mp3],Adverb,,彼は<b>今</b>、勉強しています。,彼[かれ]は<b> 今[いま]</b>、 勉強[べんきょう]しています。,かれ は <b>いま</b> べんきょう して います,He's studying now.,彼[かれ]は<b>（　）</b>、 勉強[べんきょう]しています。,[sound:f0f1725c926b64b8ddcc17e413914ed8.mp3],"<img src=""66a7838150edef1c31953e03488d7566.jpg"" />",Core 2000 Step 01 - 023,23,64,210,
今日,今日[きょう],きょう,today,[sound:d01dacb5b4d7d6b1a30f7cb4c077c2d0.mp3],Noun,,<b>今日</b>は仕事がありません。,<b> 今日[きょう]</b>は 仕事[しごと]がありません。,<b>きょう</b> は しごと が ありません,I have no work today.,<b>（　）</b>は 仕事[しごと]がありません。,[sound:09456961843a97a0151a1792ae903458.mp3],"<img src=""f5cd0090093566eb88dc90001a7b15a1.jpg"" />",Core 2000 Step 01 - 162,162,65,64,
今月,今月[こんげつ],こんげつ,this month,[sound:8b538f929d8534bdc782aedaac9db73e.mp3],Noun,,<b>今月</b>はとても忙しい。,<b> 今月[こんげつ]</b>はとても 忙[いそが]しい。,<b>こんげつ</b> は とても いそがしい,I'm very busy this month.,<b>（　）</b>はとても 忙[いそが]しい。,[sound:79638c093c31ffa2aad4aa8095bf9b4b.mp3],"<img src=""f3eca9af1895001ba5b84fe1a1814e62.jpg"" />",Core 2000 Step 01 - 179,179,66,262,
今週,今週[こんしゅう],こんしゅう,this week,[sound:b38caf5b12f67e30e004dd2e475f0baa.mp3],Noun,,<b>今週</b>は日本語のテストがあります。,<b> 今週[こんしゅう]</b>は 日本語[にほんご]のテストがあります。,<b>こんしゅう</b> は にほんご の てすと が あります,There's a Japanese test this week.,<b>（　）</b>は 日本語[にほんご]のテストがあります。,[sound:e08c58d8ccc4868aa0efc001ec3f68f3.mp3],"<img src=""b1a5d1a817d3402cb7298d2b06e0d6b0.jpg"" />",Core 2000 Step 02 - 072,272,67,58,
来る,来[く]る,くる,come,[sound:efd8890e55b55f5a5dbc18e724848a2b.mp3],Verb,,彼は昼過ぎに<b>来ます</b>。,彼[かれ]は 昼過[ひるす]ぎに<b> 来[き]ます</b>。,かれ は ひるすぎ に <b>きます</b>,He'll come after lunch.,彼[かれ]は 昼過[ひるす]ぎに<b>（　）</b>。,[sound:62255b011f512711fbb48c4c28875fbd.mp3],"<img src=""ec511b0af82719b1ef889285a755bb13.jpg"" />",Core 2000 Step 02 - 109,309,68,240,
来年,来年[らいねん],らいねん,next year,[sound:b6ad9d015182b5e488b3e5ea4c77fc9c.mp3],Noun,,<b>来年</b>一緒に旅行しましょう。,<b> 来年[らいねん]</b> 一緒[いっしょ]に 旅行[りょこう]しましょう。,<b>らいねん</b> いっしょ に りょこう しましょう,Let's travel together next year.,<b>（　）</b> 一緒[いっしょ]に 旅行[りょこう]しましょう。,[sound:d2efd770891ec22352816235a9955fa7.mp3],"<img src=""38c66206961ef4aa3c8f7e481bd42d22.jpg"" />",Core 2000 Step 02 - 188,388,69,297,
もう,もう,もう,"already, yet",[sound:5216b40fee69fcddd597828bbe9aaaa9.mp3],Adverb,,彼は<b>もう</b>帰りました。,彼[かれ]は<b>もう</b> 帰[かえ]りました。,かれ は <b>もう</b> かえりました 。,He's already gone home.,彼[かれ]は<b>（　）</b> 帰[かえ]りました。,[sound:0bf37b9f5461eb841fb383180c0cae24.mp3],"<img src=""f5cd0090093566eb88dc90001a7b15a1.jpg"" />",Core 2000 Step 01 - 038,38,70,211,
行く,行[い]く,いく,go,[sound:35d9f38aca76b40b51c3f6223b62dda7.mp3],Verb,,日曜日は図書館に<b>行きます</b>。,日曜日[にちようび]は 図書館[としょかん]に<b> 行[い]きます</b>。,にちようび は としょかん に <b>いきます</b>,I go to the library on Sundays.,日曜日[にちようび]は 図書館[としょかん]に<b>（　）</b>。,[sound:a4b3660d69eae8c5f38159f54a1aaed7.mp3],"<img src=""77896c36f898c6246b3e500e51565f64.jpg"" />",Core 2000 Step 01 - 030,30,71,182,
帰る,帰[かえ]る,かえる,"return, go back",[sound:e484ea757416ce081cddaecf59f22f5c.mp3],Verb,,家に<b>帰ろう</b>。,家[うち]に<b> 帰[かえ]ろう</b>。,うち に <b>かえろう</b>,Let's go home.,家[うち]に<b>（　）</b>。,[sound:5836ca64c9d6c53bbbd7c8e5fbd1c2ce.mp3],"<img src=""17b2ac64537e8ef2f9e1bab9c73680b6.jpg"" />",Core 2000 Step 01 - 076,76,72,29,
大きい,大[おお]きい,おおきい,big,[sound:a1a8470aa13cb3e226190379bf7c5319.mp3],Adjective,,あの<b>大きい</b>建物は何ですか。,あの<b> 大[おお]きい</b> 建物[たてもの]は 何[なん]ですか。,あの <b>おおきい</b> たてもの は なん です か,What's that big building?,あの<b>（　）</b> 建物[たてもの]は 何[なん]ですか。,[sound:25dc42a64d8571e551a8888290285d09.mp3],"<img src=""765f19371e0ebbcfdd50fb681dbd0381.jpg"" />",Core 2000 Step 02 - 136,336,73,287,
小さい,小[ちい]さい,ちいさい,small,[sound:5831f8cfe76e8051a3d11f5bbfc10c5e.mp3],Adjective,,<b>小さい</b>花が咲いています。,<b> 小[ちい]さい</b> 花[はな]が 咲[さ]いています。,<b>ちいさい</b> はな が さいて います,Small flowers are blooming.,<b>（　）</b> 花[はな]が 咲[さ]いています。,[sound:8f7c87b3dee0c0041878c6d194ccec7e.mp3],"<img src=""1c952022b616f6ef21d341b60f447bea.jpg"" />",Core 2000 Step 02 - 157,357,74,333,
少ない,少[すく]ない,すくない,"few, little",[sound:536e623dbdc3db5190ea8f88533637fb.mp3],Adjective,,今年は雨が<b>少ない</b>です。,今年[ことし]は 雨[あめ]が<b> 少[すく]ない</b>です。,ことし は あめ が <b>すくない</b> です 。,There's not much rain this year.,今年[ことし]は 雨[あめ]が<b>（　）</b>です。,[sound:7e3248c6e2695d16e013ad3f8a13e5f3.mp3],"<img src=""49d88d48069e9ca694a5486f64b8a7f4.jpg"" />",Core 2000 Step 01 - 029,29,75,32,
少し,少[すこ]し,すこし,"a bit, a little while",[sound:d6f6da4aa7647f6159d59442b0674b16.mp3],Adverb,,<b>少し</b>疲れました。,<b> 少[すこ]し</b> 疲[つか]れました。,<b>すこし</b> つかれました,I'm a little tired.,<b>（　）</b> 疲[つか]れました。,[sound:1efa4f67cbcbb29300bef634daa85e3e.mp3],"<img src=""32ad310b042be10f53576a469d8b145e.jpg"" />",Core 2000 Step 01 - 125,125,76,263,
多い,多[おお]い,おおい,lots of,[sound:b3d47bbea9ff85d3e4537d918e39a519.mp3],Adjective,,京都にはお寺が<b>多い</b>。,京都[きょうと]にはお 寺[てら]が<b> 多[おお]い</b>。,きょうと に は おてら が <b>おおい</b>,There are a lot of temples in Kyoto.,京都[きょうと]にはお 寺[てら]が<b>（　）</b>。,[sound:5121feca3b62c70f8a379f1a39bd59d8.mp3],"<img src=""7fa841def84e6a5f40c3f1835c7be726.jpg"" />",Core 2000 Step 01 - 004,4,77,108,
多分,多分[たぶん],たぶん,"probably, perhaps",[sound:b6e98df3f4f2e53dddc28a0733dd0cb3.mp3],Adverb,,彼女は<b>多分</b>家で寝ています。,彼女[かのじょ]は<b> 多分[たぶん]</b> 家[いえ]で 寝[ね]ています。,かのじょ は <b>たぶん</b> いえ で ねて います,She's probably sleeping at home.,彼女[かのじょ]は<b>（　）</b> 家[いえ]で 寝[ね]ています。,[sound:aed03e4fd79fc412504fde61936f94bc.mp3],"<img src=""06198c1d00420d1bb9e765e8b665c9b3.jpg"" />",Core 2000 Step 02 - 043,243,78,307,
上げる,上[あ]げる,あげる,"raise, improve",[sound:df1b3eedb9dc959551c8b7c1b0b078a3.mp3],Verb,,彼は荷物をあみだなに<b>上げた</b>。,彼[かれ]は 荷物[にもつ]をあみだなに<b> 上[あ]げた</b>。,かれ は にもつ を あみだな に <b>あげた</b>,He put the luggage on the luggage rack.,彼[かれ]は 荷物[にもつ]をあみだなに<b>（　）</b>。,[sound:1bf714914061ac50cc5e68fdb8e4de2b.mp3],"<img src=""e60c8074d7ac17a38c39a8848657a43d.jpg"" />",Core 2000 Step 01 - 197,197,79,236,
よく,よく,よく,often,[sound:826644b8c4a62468a761f35553eabb62.mp3],Adverb,,彼女は<b>よく</b>旅行に行きます。,彼女[かのじょ]は<b>よく</b> 旅行[りょこう]に 行[い]きます。,かのじょ は <b>よく</b> りょこう に いきます,She often goes on holiday.,彼女[かのじょ]は<b>（　）</b> 旅行[りょこう]に 行[い]きます。,[sound:3a59856edc219a0e2f15d6e856c91157.mp3],"<img src=""d11f6bac38921880b50f20b2860507dc.jpg"" />",Core 2000 Step 01 - 045,45,80,213,
上る,上[のぼ]る,のぼる,go up,[sound:248af745d86cdb8ac55436519e2fd6ec.mp3],Verb,,猫が屋根に<b>上っている</b>。,猫[ねこ]が 屋根[やね]に<b> 上[のぼ]っている</b>。,ねこ が やね に <b>のぼって いる</b>,The cat's up on the roof.,猫[ねこ]が 屋根[やね]に<b>（　）</b>。,[sound:48de2444e622d167c8767b651f43491c.mp3],"<img src=""67e39e6a6bf6fbe2118b161bc8efb1d0.jpg"" />",Core 2000 Step 02 - 064,264,81,383,
上,上[うえ],うえ,"up, above",[sound:1d280ce35addf9331ef1e782596838c3.mp3],Noun,,<b>上</b>を向いて。,<b> 上[うえ]</b>を 向[む]いて。,<b>うえ</b> を むいて,Look up.,<b>（　）</b>を 向[む]いて。,[sound:1b2e2b02de3181d01f18d01197c426e9.mp3],"<img src=""a872bb607628745abc1aeccc0099ebf4.jpg"" />",Core 2000 Step 02 - 132,332,82,34,
下,下[した],した,"under, below",[sound:94f450df0759dabc3aad802969cc3ed6.mp3],Noun,,財布は机の<b>下</b>にあった。,財布[さいふ]は 机[つくえ]の<b> 下[した]</b>にあった。,さいふ は つくえ の <b>した</b> に あった,My purse was under the desk.,財布[さいふ]は 机[つくえ]の<b>（　）</b>にあった。,[sound:8214fc5f4adc0a21258cf2c5a6fb1a7d.mp3],"<img src=""2cc3a974fb33a8b9c5a8c3ff2c13e412.jpg"" />",Core 2000 Step 02 - 154,354,83,375,
右,右[みぎ],みぎ,right,[sound:f0f90b90e0146f9e10ef2781fa6ce698.mp3],Noun,,<b>右</b>のポケットにハンカチが入っています。,<b> 右[みぎ]</b>のポケットにハンカチが 入[はい]っています。,<b>みぎ</b> の ぽけっと に はんかち が はいって います,There's a handkerchief in my right pocket.,<b>（　）</b>のポケットにハンカチが 入[はい]っています。,[sound:a5dccbd77b0b424204e96f53d6c58c97.mp3],"<img src=""e81a5b8d1fea7a6930beed892c5636b5.jpg"" />",Core 2000 Step 01 - 185,185,84,12,
左,左[ひだり],ひだり,left,[sound:b328cee8936ea046ec3df92fd7302256.mp3],Noun,,そこを<b>左</b>に曲がってください。,そこを<b> 左[ひだり]</b>に 曲[ま]がってください。,そこ を <b>ひだり</b> に まがって ください,Please turn left there.,そこを<b>（　）</b>に 曲[ま]がってください。,[sound:2c3467398eff796d3b0c3b6c3336e8ae.mp3],"<img src=""77819ba34b2b74571d900a0d39389605.jpg"" />",Core 2000 Step 02 - 124,324,85,178,
方,方[ほう],ほう,"direction, side",[sound:634389bc6f6fcaa27aad2bd1751beb5b.mp3],Noun,,彼は私の<b>方</b>を見ました。,彼[かれ]は 私[わたし]の<b> 方[ほう]</b>を 見[み]ました。,かれ は わたし の <b>ほう</b> を みました,He looked at me.,彼[かれ]は 私[わたし]の<b>（　）</b>を 見[み]ました。,[sound:cb6f2813d6c606d547cd1f48f33ff7d1.mp3],"<img src=""af31d31555976723abe2f4c0f6778d0c.jpg"" />",Core 2000 Step 02 - 174,374,86,242,
大人,大人[おとな],おとな,adult,[sound:5d62ab1ae715df63dcb43c0f38f311ea.mp3],Noun,,お酒は<b>大人</b>になってから。,お 酒[さけ]は<b> 大人[おとな]</b>になってから。,おさけ は <b>おとな</b> に なって から,You can drink alcohol when you're an adult.,お 酒[さけ]は<b>（　）</b>になってから。,[sound:82894b454709bc44f1f5616a328674a5.mp3],"<img src=""911e9fb93221a5814c34f962a6ca31d1.jpg"" />",Core 2000 Step 02 - 139,339,87,266,
人,人[ひと],ひと,person,[sound:90806b952a90a8a3d4a670af736cd2c2.mp3],Noun,,彼は優しい<b>人</b>です。,彼[かれ]は 優[やさ]しい<b> 人[ひと]</b>です。,かれ は やさしい <b>ひと</b> です,He's a nice guy.,彼[かれ]は 優[やさ]しい<b>（　）</b>です。,[sound:71cec11dadbb236be4d26cba0596c578.mp3],"<img src=""7935cb9e66346619ff6da9267e25a1e3.jpg"" />",Core 2000 Step 02 - 171,371,88,319,
一人,一人[ひとり],ひとり,"one, one person",[sound:2cf6bccedfeb9ba33cb6138d156a9553.mp3],Noun,,そこには私<b>一人</b>しかいなかった。,そこには 私[わたし]<b> 一人[ひとり]</b>しかいなかった。,そこ に は わたし <b>ひとり</b> しか いなかった,I was the only one there.,そこには 私[わたし]<b>（　）</b>しかいなかった。,[sound:23aa9fd233cc106d8d80f67caa8fea78.mp3],"<img src=""115f3a308f1377774b5e42049c594f49.jpg"" />",Core 2000 Step 02 - 172,372,89,27,
どう,どう,どう,"how, what",[sound:99a8006fce9ad57c84662164a8b25732.mp3],Adverb,,あなたは<b>どう</b>思いますか。,あなたは<b>どう</b> 思[おも]いますか。,あなた は <b>どう</b> おもいます か,What do you think?,あなたは<b>（　）</b> 思[おも]いますか。,[sound:5396aea7a9e84c49bde022c26f9d20a8.mp3],"<img src=""e320e5df44616c58438f09abf17de07b.jpg"" />",Core 2000 Step 01 - 048,48,90,104,
入れる,入[い]れる,いれる,put in,[sound:bfa1a7ca89da080075f38b46dfb324e1.mp3],Verb,,彼はかばんに手帳を<b>入れた</b>。,彼[かれ]はかばんに 手帳[てちょう]を<b> 入[い]れた</b>。,かれ は かばん に てちょう を <b>いれた</b>,He put the appointment book in his bag.,彼[かれ]はかばんに 手帳[てちょう]を<b>（　）</b>。,[sound:ea7dd53372fd880b0e8658790dc8134e.mp3],"<img src=""027a6a740307ab241da621a65600a902.jpg"" />",Core 2000 Step 01 - 040,40,91,376,
